D:\Self Driving Car\IMG\center_2023_09_19_11_29_55_747.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_55_747.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_55_747.jpg,0,0,0,23.71923
D:\Self Driving Car\IMG\center_2023_09_19_11_29_55_815.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_55_815.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_55_815.jpg,0.1,0,0,23.52618
D:\Self Driving Car\IMG\center_2023_09_19_11_29_55_887.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_55_887.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_55_887.jpg,0,0,0,23.37249
D:\Self Driving Car\IMG\center_2023_09_19_11_29_55_959.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_55_959.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_55_959.jpg,0,0,0,23.18342
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_026.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_026.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_026.jpg,0,0,0,23.04362
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_097.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_097.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_097.jpg,0,0,0,22.85817
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_168.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_168.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_168.jpg,0,0.0961398,0,22.73616
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_238.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_238.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_238.jpg,0,0.325557,0,22.75814
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_311.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_311.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_311.jpg,0,0.5191953,0,22.93077
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_380.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_380.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_380.jpg,0,0.752598,0,23.3629
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_453.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_453.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_453.jpg,0,0.945048,0,24.0078
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_525.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_525.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_525.jpg,0,0.7680147,0,24.49007
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_594.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_594.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_594.jpg,0,0.5212424,0,24.92123
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_662.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_662.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_662.jpg,0,0.3391614,0,25.08763
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_728.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_728.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_728.jpg,0,0.1554207,0,25.1292
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_801.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_801.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_801.jpg,0.2,0,0,24.96167
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_874.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_874.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_874.jpg,0.4,0,0,24.67865
D:\Self Driving Car\IMG\center_2023_09_19_11_29_56_945.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_56_945.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_56_945.jpg,0.5500001,0,0,24.41729
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_016.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_016.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_016.jpg,0,0,0,24.14018
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_089.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_089.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_089.jpg,0,0,0,23.98177
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_159.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_159.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_159.jpg,0,0,0,23.78539
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_227.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_227.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_227.jpg,0.15,0,0,23.63864
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_298.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_298.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_298.jpg,0.35,0,0,23.39723
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_369.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_369.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_369.jpg,0.5000001,0,0,23.16824
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_440.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_440.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_440.jpg,0,0,0,22.95591
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_511.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_511.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_511.jpg,0,0,0,22.76621
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_582.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_582.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_582.jpg,0,0,0,22.62859
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_653.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_653.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_653.jpg,0,0,0,22.44617
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_723.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_723.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_723.jpg,0,0.152388,0,22.34537
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_795.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_795.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_795.jpg,0,0.1505214,0,22.37306
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_867.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_867.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_867.jpg,0,0,0,22.29204
D:\Self Driving Car\IMG\center_2023_09_19_11_29_57_936.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_57_936.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_57_936.jpg,0.2,0,0,22.09507
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_004.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_004.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_004.jpg,0.35,0,0,21.90843
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_077.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_077.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_077.jpg,0.5500001,0,0,21.60517
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_149.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_149.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_149.jpg,0.7,0,0,21.33764
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_221.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_221.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_221.jpg,0,0,0,20.97433
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_294.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_294.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_294.jpg,0,0,0,20.74591
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_361.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_361.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_361.jpg,0.1,0,0,20.49879
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_433.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_433.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_433.jpg,0.3,0,0,20.30805
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_508.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_508.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_508.jpg,0.45,0,0,20.30178
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_581.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_581.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_581.jpg,0.6500001,0,0,20.01701
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_650.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_650.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_650.jpg,0.8000001,0,0,19.55046
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_717.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_717.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_717.jpg,0,0,0,19.28058
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_795.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_795.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_795.jpg,0.05,0,0,19.03284
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_866.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_866.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_866.jpg,0.2,0,0,19.31716
D:\Self Driving Car\IMG\center_2023_09_19_11_29_58_936.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_58_936.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_58_936.jpg,0.4,0,0,19.11335
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_003.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_003.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_003.jpg,0.5500001,0,0,18.52644
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_072.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_072.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_072.jpg,0.7500002,0,0,18.22777
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_141.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_141.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_141.jpg,0.9000002,0,0,18.36112
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_210.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_210.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_210.jpg,0,0,0,17.80035
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_279.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_279.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_279.jpg,0,0,0,17.5491
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_348.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_348.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_348.jpg,0,0.0418644,0,17.9035
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_415.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_415.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_415.jpg,0,0.2850306,0,17.87234
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_482.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_482.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_482.jpg,0,0.4087878,0,17.62921
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_551.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_551.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_551.jpg,0,0.2311302,0,18.16466
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_619.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_619.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_619.jpg,0,0,0,18.15342
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_688.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_688.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_688.jpg,0.15,0,0,17.53314
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_755.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_755.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_755.jpg,0.35,0,0,17.35362
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_822.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_822.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_822.jpg,0.5000001,0,0,17.65236
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_895.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_895.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_895.jpg,0,0,0,17.42974
D:\Self Driving Car\IMG\center_2023_09_19_11_29_59_963.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_29_59_963.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_29_59_963.jpg,0,0,0,16.81042
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_033.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_033.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_033.jpg,0.05,0,0,16.65599
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_107.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_107.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_107.jpg,0.2,0,0,17.07627
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_177.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_177.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_177.jpg,0.4,0,0,16.87684
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_244.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_244.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_244.jpg,0,0,0,16.22483
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_316.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_316.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_316.jpg,0,0,0,16.07316
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_387.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_387.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_387.jpg,0.15,0,0,16.51933
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_460.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_460.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_460.jpg,0.35,0,0,16.3389
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_532.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_532.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_532.jpg,0.5500001,0,0,16.11001
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_602.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_602.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_602.jpg,0,0,0,15.45768
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_675.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_675.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_675.jpg,0,0,0,15.28736
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_747.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_747.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_747.jpg,0,0,0,15.74882
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_821.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_821.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_821.jpg,0,0,0,15.62819
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_895.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_895.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_895.jpg,0,0,0,15.51285
D:\Self Driving Car\IMG\center_2023_09_19_11_30_00_968.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_00_968.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_00_968.jpg,0,0.1546668,0,14.91177
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_040.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_040.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_040.jpg,0,0.2253246,0,15.09814
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_110.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_110.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_110.jpg,0,0.03869761,0,15.55967
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_184.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_184.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_184.jpg,0.05,0,0,15.45578
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_257.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_257.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_257.jpg,0.25,0,0,15.31078
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_329.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_329.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_329.jpg,0.4,0,0,14.65299
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_401.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_401.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_401.jpg,0.6000001,0,0,14.43402
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_475.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_475.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_475.jpg,0,0,0,14.20932
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_545.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_545.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_545.jpg,0,0,0,14.60328
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_616.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_616.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_616.jpg,0.1,0,0,14.50694
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_685.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_685.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_685.jpg,0.25,0,0,13.82928
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_757.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_757.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_757.jpg,0,0,0,13.69788
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_828.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_828.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_828.jpg,0,0,0,14.15653
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_900.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_900.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_900.jpg,0.15,0,0,14.0278
D:\Self Driving Car\IMG\center_2023_09_19_11_30_01_971.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_01_971.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_01_971.jpg,0.35,0,0,13.85387
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_042.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_042.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_042.jpg,0.5000001,0,0,13.186
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_116.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_116.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_116.jpg,0,0,0,13.0252
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_186.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_186.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_186.jpg,0,0,0,13.4794
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_256.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_256.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_256.jpg,0,0.103929,0,13.26407
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_327.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_327.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_327.jpg,0,0.2869551,0,13.00894
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_399.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_399.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_399.jpg,0,0.5300862,0,13.41461
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_468.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_468.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_468.jpg,0,0.6969246,0,14.00724
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_538.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_538.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_538.jpg,0,0.9519773,0,14.52106
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_609.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_609.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_609.jpg,0,1,0,15.22176
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_676.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_676.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_676.jpg,0,1,0,16.08593
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_747.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_747.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_747.jpg,0,1,0,16.57996
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_815.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_815.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_815.jpg,0,1,0,17.40633
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_885.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_885.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_885.jpg,0,1,0,18.19366
D:\Self Driving Car\IMG\center_2023_09_19_11_30_02_956.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_02_956.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_02_956.jpg,0,0.8509291,0,18.97587
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_027.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_027.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_027.jpg,0,0.6827396,0,19.25076
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_097.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_097.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_097.jpg,0.2,0.428606,0,19.57763
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_165.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_165.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_165.jpg,0.35,0.2647643,0,19.90627
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_234.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_234.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_234.jpg,0.5500001,0.01684157,0,19.77466
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_303.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_303.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_303.jpg,0,0,0,19.30797
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_377.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_377.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_377.jpg,0,0,0,19.04847
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_444.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_444.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_444.jpg,0.1,0,0,19.29649
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_511.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_511.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_511.jpg,0.3,0,0,19.12855
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_580.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_580.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_580.jpg,0,0,0,18.56396
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_648.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_648.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_648.jpg,0,0,0,18.87366
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_719.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_719.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_719.jpg,0,0,0,18.72386
D:\Self Driving Car\IMG\center_2023_09_19_11_30_03_802.jpg,D:\Self Driving Car\IMG\left_2023_09_19_11_30_03_802.jpg,D:\Self Driving Car\IMG\right_2023_09_19_11_30_03_802.jpg,0,0,0,18.57827
